title,href,date,city,theatre,price,type,subclass,status,min_price,max_price
倒带2004青春园游演唱会一键回到华语乐坛黄金年代天津站,https://detail.damai.cn/item.htm?id=922812149445,2025.07.12 周六 20:00,天津,二十年音乐现场,98-380,演唱会,其他,售票中,98.0,380.0
爱永恒理查德克莱德曼钢琴音乐会武汉站,https://detail.damai.cn/item.htm?id=926471303418,2025.08.23 周六 19:30,武汉,武汉琴台大剧院,199-1399,音乐会,其他,售票中,199.0,1399.0
泱泱国风舞动经典杨丽萍2022版舞剧孔雀,https://detail.damai.cn/item.htm?id=915471949893,2025.06.19-06.21,北京,国家大剧院-歌剧院,180-980,话剧歌剧,音乐剧,售票中,180.0,980.0
声声不息港台金曲榜经典影视歌曲演唱会当爱已成往事情非得已新不了情,https://detail.damai.cn/item.htm?id=927287393235,2025.07.06 周日 15:00,上海,久事·上海商城剧院,80-380,演唱会,其他,售票中,80.0,380.0
特惠专享南京东路脱口秀喜剧部落精品场外滩网红周一到周日每天4场场场爆满轻松解压,https://detail.damai.cn/item.htm?id=916510968084,2025.06.12-06.30,上海,喜剧部落麦乐门脱口秀(南京东路店),69-372,曲苑杂坛,其他,售票中,69.0,372.0
6月28日黑灯爆火主打秀厦门站,https://detail.damai.cn/item.htm?id=929032916459,2025.06.28 周六 19:30,厦门,厦门歌舞剧院,180-480,曲苑杂坛,其他,售票中,180.0,480.0
HANA菊梓乔SeekLight追光音乐会广州站,https://detail.damai.cn/item.htm?id=923391828961,2025.07.19 周六 20:00,广州,广州中山纪念堂,268-520,演唱会,其他,售票中,268.0,520.0
霓虹蒸汽波CityPopx二次元都市复古风日系神曲演唱会,https://detail.damai.cn/item.htm?id=927518522721,2025.07.04 周五 19:30,上海,久事·上海商城剧院,80-380,演唱会,其他,售票中,80.0,380.0
爱永恒理查德克莱德曼2025钢琴音乐会成都站,https://detail.damai.cn/item.htm?id=922468536029,2025.08.01 周五 19:30,成都,成都城市音乐厅·歌剧厅,180-1580,音乐会,其他,售票中,180.0,1580.0
话剧莎士比亚的罗朱,https://detail.damai.cn/item.htm?id=932161896275,2025.09.20 周六 19:30,宁波,宁波文化广场大剧院,180-680,话剧歌剧,话剧,售票中,180.0,680.0
HILIVE2025黄西全新脱口秀专场DeepChat,https://detail.damai.cn/item.htm?id=935083537240,2025.08.02 周六 19:30,金华,义乌文化广场剧院,80-380,曲苑杂坛,其他,售票中,80.0,380.0
光辉岁月致敬黄家驹32周年演唱会深圳龙岗站,https://detail.damai.cn/item.htm?id=925124180988,2025.06.15 周日 19:00,深圳,深圳万象影城 8号IMAX厅(深圳布吉万象汇店),78-178,演唱会,其他,售票中,78.0,178.0
洪嘉豪KahoLive2025佛山站,https://detail.damai.cn/item.htm?id=912176788058,2025.06.14 周六 20:00,佛山,佛山市岭南明珠体育馆,488-1088,演唱会,其他,售票中,488.0,1088.0
新剧特惠开心麻花惊怂爆笑喜剧出马,https://detail.damai.cn/item.htm?id=921125315072,2025.06.27-06.29,成都,四川歌舞大剧院,80-880,话剧歌剧,话剧,售票中,80.0,880.0
廖俊涛2025去他们的世界巡演上海站,https://detail.damai.cn/item.htm?id=921787934750,2025.07.05 周六 19:00,上海,MODERN SKY LAB上海,320-520,演唱会,livehouse,售票中,320.0,520.0
乌鲁木齐李波中式单口女人来敲门全国巡演李波中式单口,https://detail.damai.cn/item.htm?id=925583620282,2025.06.14-06.15,乌鲁木齐,乌鲁木齐大剧院·观演厅,80-780,曲苑杂坛,其他,售票中,80.0,780.0
命运的回响德奥的浪漫祖宾梅塔与佛罗伦萨五月音乐节管弦乐团音乐会,https://detail.damai.cn/item.htm?id=926352506330,2025.07.19-07.20,北京,国家大剧院-音乐厅,280-1080,音乐会,其他,售票中,280.0,1080.0
中央芭蕾舞团古典芭蕾舞剧舞姬,https://detail.damai.cn/item.htm?id=925920299438,2025.08.29-08.31,上海,上海大剧院-大剧场,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
stepjad依加Nightstep夜奔2025巡演北京站,https://detail.damai.cn/item.htm?id=914655650676,2025.07.26 周六 20:00,北京,SILO LIVE 开花豆声音仓库,288-388,演唱会,livehouse,售票中,288.0,388.0
网易云音乐xKPOPCN千人KPOP派对南宁站,https://detail.damai.cn/item.htm?id=925750982911,2025.06.13 周五 20:00,南宁,福馆Full House(南宁店),88-128,演唱会,livehouse,售票中,88.0,128.0
原创粤语音乐剧大状王,https://detail.damai.cn/item.htm?id=918653545409,2025.07.11-07.20,北京,天桥艺术中心-大剧场,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
邓寓君等什么君精炁神2025巡回演唱会沈阳站,https://detail.damai.cn/item.htm?id=921121883515,2025.07.26 周六 19:30,沈阳,沈阳·原料库VAST FACTORY(红梅店),298-388,演唱会,livehouse,售票中,298.0,388.0
蓝梗喜剧何广智小块领衔蓝梗喜剧拼盘秀制梗车间宁波楽剧场1844店,https://detail.damai.cn/item.htm?id=928594145708,2025.06.22 周日,宁波,蓝梗喜剧宁波旗舰店,188-228,曲苑杂坛,其他,售票中,188.0,228.0
北京香港中英剧团血色双城记,https://detail.damai.cn/item.htm?id=934004894243,2025.06.27-06.29,北京,鼓楼西剧场,180-864,话剧歌剧,话剧,售票中,180.0,864.0
四海福临2025德云社相声大会相声专场演出广州站,https://detail.damai.cn/item.htm?id=923148747774,2025.06.27 周五 19:30,广州,广州中山纪念堂,100-400,曲苑杂坛,其他,售票中,100.0,400.0
杨丽萍导演作品舞台剧平潭映象深圳站,https://detail.damai.cn/item.htm?id=931102611969,2025.06.20 周五 19:30,深圳,南山文体中心聚橙剧院 大剧院,100-680,话剧歌剧,音乐剧,售票中,100.0,680.0
郎朗钢琴独奏音乐会石家庄,https://detail.damai.cn/item.htm?id=930069283125,2025.09.10 周三 19:30,石家庄,河北省艺术中心大剧院,480-2680,音乐会,其他,售票中,480.0,2680.0
国家大剧院制作莎士比亚经典喜剧第十二夜,https://detail.damai.cn/item.htm?id=931223795216,2025.07.26-07.30,北京,国家大剧院-戏剧场,80-480,话剧歌剧,话剧,售票中,80.0,480.0
2025陈小春生旦净末丑巡回演唱会深圳站,https://detail.damai.cn/item.htm?id=899876363333,2025.06.14 周六 19:30,深圳,深圳大运中心体育馆,480-1380,演唱会,其他,售票中,480.0,1380.0
刘老根大舞台2025巡演宿迁站,https://detail.damai.cn/item.htm?id=935025822505,2025.06.27 周五 19:30,宿迁,宿迁市奥体中心体育馆,88-568,曲苑杂坛,其他,售票中,88.0,568.0
江西文演陆川导演作品舞剧天工开物,https://detail.damai.cn/item.htm?id=919530892610,2025.06.13-06.14,广州,广州白云国际会议中心世纪大会堂,180-1500,话剧歌剧,音乐剧,售票中,180.0,1500.0
倒带2004青春园游演唱会一键回到华语乐坛黄金年代济南站,https://detail.damai.cn/item.htm?id=920399426527,2025.08.02 周六 20:00,济南,济南 Caper Land雀跃之地音乐现场,98-380,演唱会,其他,售票中,98.0,380.0
SASIOVERLXRD沧桑YHL联合呈现GIFTED广州站,https://detail.damai.cn/item.htm?id=929539758178,2025.06.13 周五 20:00,广州,MAO Livehouse广州中大店(一号馆),99-399,演唱会,livehouse,售票中,99.0,399.0
生日专场何占豪与吕思清梁祝66周年何占豪作品大型东方交响音乐会,https://detail.damai.cn/item.htm?id=929509639280,2025.08.29 周五 20:00,广州,广州中山纪念堂,100-880,音乐会,其他,售票中,100.0,880.0
9月27日喜剧蒋公的面子,https://detail.damai.cn/item.htm?id=933615743432,2025.09.27 周六 15:00,深圳,深圳坪山大剧院,80-480,话剧歌剧,话剧,售票中,80.0,480.0
在巴黎的星空下芭蕾明星精品荟萃,https://detail.damai.cn/item.htm?id=935070058642,2025.07.25-07.26,北京,国家大剧院-歌剧院,180-1080,舞蹈芭蕾,舞蹈,售票中,180.0,1080.0
HILIVE漫无限超还原二次元动漫ACG演唱会,https://detail.damai.cn/item.htm?id=922989596332,2025.08.10 周日 19:30,杭州,杭州金沙湖大剧院-歌剧厅,80-380,演唱会,其他,售票中,80.0,380.0
陕西人艺话剧白鹿原,https://detail.damai.cn/item.htm?id=926910958612,2025.08.15-08.16,广州,广州大剧院歌剧厅,180-880,话剧歌剧,话剧,售票中,180.0,880.0
倒带2004青春园游演唱会一键回到华语乐坛黄金年代台州站,https://detail.damai.cn/item.htm?id=923772916692,2025.07.19 周六 20:00,台州,黄色潜水艇,98-380,演唱会,其他,售票中,98.0,380.0
四海福临2025德云社张九龄王九龙相声专场演出石家庄站,https://detail.damai.cn/item.htm?id=919016113266,2025.06.14 周六 19:30,石家庄,石家庄人民会堂,80-880,曲苑杂坛,其他,售票中,80.0,880.0
四海福临2025德云社张鹤伦郎鹤炎相声专场宁波站,https://detail.damai.cn/item.htm?id=921402358579,2025.07.12 周六 19:30,宁波,宁波大剧院,299-1299,曲苑杂坛,其他,售票中,299.0,1299.0
开心麻花乌龙山伯爵常州电台主持人明星场,https://detail.damai.cn/item.htm?id=922295799594,2025.07.26 周六 19:30,常州,常州现代传媒中心金色大厅,100-680,话剧歌剧,话剧,售票中,100.0,680.0
五四广场原气喜剧爆笑脱口秀即兴互动秀万象城天天演,https://detail.damai.cn/item.htm?id=920486218278,2025.06.12-06.24,青岛,原气喜剧脱口秀(五四广场万象城店),58-170,曲苑杂坛,其他,售票中,58.0,170.0
限时早鸟798CUBE未来的你行走的进化,https://detail.damai.cn/item.htm?id=931065254472,2025.06.28-10.08,北京,798CUBE,58-185,展览休闲,展会,售票中,58.0,185.0
戴为领衔三脚猪喜剧每天爆笑脱口秀线上卡司常出没,https://detail.damai.cn/item.htm?id=930164503173,2025.06.12-06.29,深圳,三脚猪喜剧(福田KKONE店),19-150,曲苑杂坛,其他,售票中,19.0,150.0
山眠剧场出品原创镜框式舞蹈剧场北斗,https://detail.damai.cn/item.htm?id=932229405796,2025.07.19-07.20,上海,上海国际舞蹈中心-大剧场,80-1000,舞蹈芭蕾,舞蹈,售票中,80.0,1000.0
曾轶可迷人的危险CaptivatingDanger巡演佛山站,https://detail.damai.cn/item.htm?id=918269399643,2025.07.12 周六 19:30,佛山,佛山琼花大剧院,380-1680,演唱会,其他,售票中,380.0,1680.0
莫文蔚大秀一场2025演唱会西安站,https://detail.damai.cn/item.htm?id=903337640392,2025.07.05 周六 19:30,西安,西安奥体中心体育场,399-1399,演唱会,其他,售票中,399.0,1399.0
王博文MyOwnKing演唱会出道纪念日场,https://detail.damai.cn/item.htm?id=933516322905,2025.07.06 周日 20:00,上海,蜚声上海PHASE LIVE HOUSE SHANGHAI,299-599,演唱会,livehouse,售票中,299.0,599.0
第十四届深圳动漫节,https://detail.damai.cn/item.htm?id=924617445622,2025.07.25-07.27,深圳,深圳会展中心1号馆,75-98,展览休闲,特色体验,售票中,75.0,98.0
2025中国BBOX锦标赛张嘴就来BEATBOX巡演广州站,https://detail.damai.cn/item.htm?id=930442413710,2025.08.13-08.15,广州,MAO Livehouse广州中大店(一号馆),1-858,演唱会,livehouse,售票中,1.0,858.0
王若琳她在那里微笑着2025巡演嘉兴站,https://detail.damai.cn/item.htm?id=926963797252,2025.09.20 周六 19:30,嘉兴,536艺术空间 中山电影院,299-680,演唱会,livehouse,售票中,299.0,680.0
快乐共暖脱口秀朋友季温州站毛豆邱瑞小佳等,https://detail.damai.cn/item.htm?id=932004308809,2025.06.29 周日 19:30,温州,温州高新文化广场 大剧院,180-580,曲苑杂坛,其他,售票中,180.0,580.0
6月15日贵阳黑屋乐队爱围绕在你左右巡演,https://detail.damai.cn/item.htm?id=924184093770,2025.06.15 周日 20:00,贵阳,KaiLivehouse,100-150,演唱会,livehouse,售票中,100.0,150.0
甜蜜蜜2025陈佳跨时空巡演演唱会广州特别场,https://detail.damai.cn/item.htm?id=932157376096,2025.11.08 周六 20:00,广州,广州中山纪念堂,199-499,演唱会,其他,售票中,199.0,499.0
GrooveCoverage舞动精灵乐团2025巡演北京站,https://detail.damai.cn/item.htm?id=913203373412,2025.08.31 周日 20:00,北京,1919LiveHouse,180-680,演唱会,livehouse,售票中,180.0,680.0
康士坦的变化球滚石撞乐队北京场,https://detail.damai.cn/item.htm?id=930040134594,2025.07.11 周五 20:00,北京,东三LIVE乐游园,219-359,演唱会,livehouse,售票中,219.0,359.0
榜一好剧开心麻花首部惊悚爆笑戏剧开心聊斋三生沉浸版,https://detail.damai.cn/item.htm?id=927972317722,2025.06.20-06.29,广州,广州正佳大剧院,180-480,话剧歌剧,话剧,售票中,180.0,480.0
2025江苏大剧院戏剧节话剧九人民国知识分子戏剧对称性破缺,https://detail.damai.cn/item.htm?id=928316464672,2025.07.19 周六,南京,江苏大剧院-戏剧厅,80-480,话剧歌剧,话剧,售票中,80.0,480.0
音乐剧夜幕下的哈尔滨,https://detail.damai.cn/item.htm?id=917795127081,2025.07.11-07.13,北京,保利剧院,80-880,话剧歌剧,音乐剧,售票中,80.0,880.0
阿加莎克里斯蒂传世巨著无人生还小说结尾版天津站,https://detail.damai.cn/item.htm?id=923522602145,2025.09.19-09.20,天津,天津大剧院歌剧厅,180-680,话剧歌剧,话剧,售票中,180.0,680.0
2025国话上海演出季红色谍战话剧直播开国大典,https://detail.damai.cn/item.htm?id=925749221755,2025.09.05 周五 19:30,上海,大上海剧场,180-1080,话剧歌剧,话剧,售票中,180.0,1080.0
话剧九人民国知识分子系列作品双枰记,https://detail.damai.cn/item.htm?id=923125198751,2025.07.26-07.27,上海,YOUNG剧场·主剧场,100-580,话剧歌剧,话剧,售票中,100.0,580.0
老舍经典话剧茶馆专属版,https://detail.damai.cn/item.htm?id=931121115356,2025.09.30-10.01,苏州,苏州湾大剧院-歌剧厅,100-580,话剧歌剧,话剧,售票中,100.0,580.0
悬疑戏剧节经典推理侦探沉浸式罪恶的回响剧情创新舞美优化场地全面升级,https://detail.damai.cn/item.htm?id=928560748713,2025.06.12-06.30,成都,Iftime沉浸式实景沉浸式剧场,168-988,话剧歌剧,话剧,售票中,168.0,988.0
曾轶可迷人的危险CaptivatingDanger巡演长沙站,https://detail.damai.cn/item.htm?id=907873233526,2025.06.21 周六 19:30,长沙,湖南大剧院,380-1680,演唱会,其他,售票中,380.0,1680.0
西班牙格拉纳达弗拉门戈经典舞剧歌剧魅影,https://detail.damai.cn/item.htm?id=921630935524,2025.08.09-08.10,成都,成都城市音乐厅·歌剧厅,80-880,话剧歌剧,音乐剧,售票中,80.0,880.0
0627那奇沃夫FOREVERWUHAN特别演出,https://detail.damai.cn/item.htm?id=933938678914,2025.06.28 周六 00:00,武汉,武汉FOREVER酒吧,128-258,演唱会,livehouse,售票中,128.0,258.0
曹云金携手同行听云轩相声专场杭州站,https://detail.damai.cn/item.htm?id=930653861036,2025.07.05 周六 19:30,杭州,浙江省人民大会堂,100-580,曲苑杂坛,其他,售票中,100.0,580.0
2025中超联赛北京国安主场赛事,https://detail.damai.cn/item.htm?id=899563139662,2025.06.14-06.17,北京,工人体育场,160-1080,体育,球类运动,售票中,160.0,1080.0
话剧万尼亚舅舅里马斯图米纳斯执导俄罗斯瓦赫坦戈夫剧院经典剧目,https://detail.damai.cn/item.htm?id=923886239880,2025.08.30-08.31,北京,保利剧院,180-1080,话剧歌剧,话剧,售票中,180.0,1080.0
四海福临2025德云社相声大会A组相声专场合肥站,https://detail.damai.cn/item.htm?id=926625924681,2025.06.21 周六 19:30,合肥,肥东大剧院,199-666,曲苑杂坛,其他,售票中,199.0,666.0
张蔷x地风火乐队SuperDisco联合专场成都站,https://detail.damai.cn/item.htm?id=923620816312,2025.06.28 周六 19:30,成都,东区超现场,298-368,演唱会,livehouse,售票中,298.0,368.0
镜像双子封茗囧菌2025个唱巡演北京站,https://detail.damai.cn/item.htm?id=933928637070,2025.07.12 周六 14:00,北京,MAO Livehouse北京(东郎店),267-398,演唱会,livehouse,售票中,267.0,398.0
开心麻花沉浸式带餐喜剧偷心晚宴,https://detail.damai.cn/item.htm?id=932687376896,2025.06.21-06.30,青岛,青岛城阳开心麻花大剧院,120-380,话剧歌剧,话剧,售票中,120.0,380.0
KPOPFM南京站夏日特辑千人KPOP音乐节酒水畅饮,https://detail.damai.cn/item.htm?id=934507297593,2025.07.25 周五 20:00,南京,南京八度空间,88-188,演唱会,livehouse,售票中,88.0,188.0
江苏大剧院原创舞蹈剧场春之祭,https://detail.damai.cn/item.htm?id=930067914698,2025.08.01-08.03,杭州,杭州金沙湖大剧院-歌剧厅,80-680,舞蹈芭蕾,舞蹈,售票中,80.0,680.0
凤凰留声机跨世代金曲超燃演唱会嗨翻全场,https://detail.damai.cn/item.htm?id=934638447542,2025.07.27 周日 15:00,上海,久事·上海商城剧院,80-380,演唱会,其他,售票中,80.0,380.0
清一色欢乐秀炸胡互动演出广州站野生喜剧幽默油条喜剧,https://detail.damai.cn/item.htm?id=934423937095,2025.06.22 周日,广州,野生空间.脱口秀剧场,128-168,曲苑杂坛,其他,售票中,128.0,168.0
2025NiziUFANCONNiziUniverseInHongKong,https://detail.damai.cn/item.htm?id=922063459797,2025.06.21 周六 19:00,中国香港,亚洲国际博览馆 11号馆,888-1688,演唱会,其他,售票中,888.0,1688.0
开心麻花爆笑舞台剧乌龙山伯爵沈阳站,https://detail.damai.cn/item.htm?id=913648270532,2025.06.13-06.14,沈阳,辽宁大剧院大剧场,80-816,话剧歌剧,话剧,售票中,80.0,816.0
舞是舞蹈艺术节陆川导演作品舞剧天工开物深圳站,https://detail.damai.cn/item.htm?id=925286333848,2025.08.02-08.03,深圳,南山文体中心聚橙剧院 大剧院,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
718KPOPBOOM南京站BLACKPINK专场室内音乐节,https://detail.damai.cn/item.htm?id=923022102870,2025.07.18 周五 20:00,南京,南京八度空间,88-188,演唱会,livehouse,售票中,88.0,188.0
张蔷x地风火乐队SuperDisco联合专场广州站,https://detail.damai.cn/item.htm?id=923707440769,2025.06.30 周一 19:30,广州,MAO Livehouse广州中大店(一号馆),298-428,演唱会,livehouse,售票中,298.0,428.0
2025悬疑女王阿加莎克里斯蒂传世巨著话剧无人生还,https://detail.damai.cn/item.htm?id=930958124344,2025.10.10-10.12,成都,四川大剧院 大剧场,80-986,话剧歌剧,话剧,售票中,80.0,986.0
七夕708090港台影视怀旧金曲演唱会当爱已成往事情非得已新不了情,https://detail.damai.cn/item.htm?id=925343099961,2025.08.29 周五 19:30,苏州,开心麻花运河剧场,80-380,音乐会,其他,售票中,80.0,380.0
给所有知道我名字的人赵传2025巡回演唱会南京站,https://detail.damai.cn/item.htm?id=905976340525,2025.07.05 周六 19:00,南京,南京奥体中心国缘V9体育馆,380-780,演唱会,其他,售票中,380.0,780.0
话剧宝岛一村专属版,https://detail.damai.cn/item.htm?id=934140875012,2025.09.05-09.06,合肥,合肥大剧院歌剧厅,180-880,话剧歌剧,话剧,售票中,180.0,880.0
康士坦的变化球滚石撞乐队上海场,https://detail.damai.cn/item.htm?id=930024382767,2025.07.13 周日 20:00,上海,蜚声上海PHASE LIVE HOUSE SHANGHAI,219-359,演唱会,livehouse,售票中,219.0,359.0
徐子未匿迹生长巡回演唱会长沙站,https://detail.damai.cn/item.htm?id=916727493764,2025.06.21 周六 19:00,长沙,达丰空间,299-520,演唱会,livehouse,售票中,299.0,520.0
老舍经典话剧茶馆专属版,https://detail.damai.cn/item.htm?id=934428061689,2025.09.14 周日 19:30,太原,太原青年宫演艺中心,100-580,话剧歌剧,话剧,售票中,100.0,580.0
何洁底色2025巡回演唱会,https://detail.damai.cn/item.htm?id=904036281762,2025.06.14 周六 19:30,成都,华熙LIVE·528 M空间,280-880,演唱会,其他,售票中,280.0,880.0
十年巡演大封箱话剧天花板陕西人艺白鹿原,https://detail.damai.cn/item.htm?id=920781622542,2025.11.01-11.02,上海,北外滩友邦大剧院,180-880,话剧歌剧,话剧,售票中,180.0,880.0
舞台剧两京十五日2022版,https://detail.damai.cn/item.htm?id=934042602483,2025.08.20-08.21,宁波,天然舞台·大剧场,80-580,话剧歌剧,话剧,售票中,80.0,580.0
2025上海老克勒斯诺克传奇大师赛上海站,https://detail.damai.cn/item.htm?id=933157325458,2025.07.05-07.06,上海,上海苏宁宝丽嘉酒店2楼宝丽嘉宴会厅,980-3888,体育,球类运动,售票中,980.0,3888.0
漫乐至燃从ButterFly到AveMujica乐队LIVE,https://detail.damai.cn/item.htm?id=926494471155,2025.06.29 周日 15:00,深圳,华夏艺术中心,98.9-699,演唱会,其他,售票中,98.9,699.0
Standby小鹿脱口秀专场我的中女时代石家庄,https://detail.damai.cn/item.htm?id=909790056332,2025.07.13 周日 19:30,石家庄,河北省艺术中心大剧院,220-580,曲苑杂坛,其他,售票中,220.0,580.0
20251017喜剧蒋公的面子西安站,https://detail.damai.cn/item.htm?id=930535882498,2025.10.17 周五 19:30,西安,西演SPACE·易俗大剧院,100-818,话剧歌剧,话剧,售票中,100.0,818.0
Zkaaai2025巡演太原站,https://detail.damai.cn/item.htm?id=930535897726,2025.09.20 周六 20:00,太原,太原The Boo Livehouse,128-328,演唱会,livehouse,售票中,128.0,328.0
