title,href,date,city,theatre,price,type,subclass,status
岑宁儿“好久不见你了”2025亚洲巡演-成都站,https://detail.damai.cn/item.htm?id=934902282122,2025.07.04 周五 20:00,成都,成都CH8冇独空间·完美店,388-488,演唱会,livehouse,售票中
第二届钱塘国际戏剧节 | 初代原卡告别之旅·法语原版音乐剧《罗密欧与朱丽叶》,https://detail.damai.cn/item.htm?id=914692877551,2025.11.07-11.09,杭州,杭州金沙湖大剧院-歌剧厅,99-1180,话剧歌剧,音乐剧,售票中
庞麦郎“真棒” 2025巡演长沙站第二场,https://detail.damai.cn/item.htm?id=926742574079,2025.06.22 周日 20:30,长沙,长沙VOX LIVEHOUSE,100-120,演唱会,livehouse,售票中
法语原版音乐剧《罗密欧与朱丽叶》,https://detail.damai.cn/item.htm?id=917114877862,2025.11.21-11.30,深圳,深圳保利剧院,180-1080,话剧歌剧,音乐剧,售票中
开心麻花爆笑解压即兴秀《麻花喜剧Fun现场》,https://detail.damai.cn/item.htm?id=924613136604,2025.06.14-06.28,西安,源点大观影城(曲江银泰店),80-98,话剧歌剧,话剧,售票中
西班牙弗拉明戈经典舞剧《歌剧魅影》,https://detail.damai.cn/item.htm?id=934410181911,2025.08.01-08.02,深圳,深圳滨海艺术中心-歌剧厅,98-880,话剧歌剧,音乐剧,售票中
Macovaseas&VD联合专场-出来玩ER杭州站,https://detail.damai.cn/item.htm?id=920873353070,2025.07.18 周五 20:00,杭州,SoFun Live 杭州,298-398,演唱会,livehouse,售票中
"2025马克西姆""边界""古典跨界钢琴演奏会·兰州站",https://detail.damai.cn/item.htm?id=923743373113,2025.06.18 周三 19:30,兰州,甘肃大剧院大剧场,180-980,音乐会,其他,售票中
《海阔天空》2025纪念黄家驹32周年金曲演唱会-深圳站,https://detail.damai.cn/item.htm?id=927332346161,2025.06.30 周一 20:00,深圳,MAO Livehouse深圳(海上世界),88-168,演唱会,其他,售票中
「雨林之境」国内首个垂直雨林生态层沉浸式五感奇妙互动展,https://detail.damai.cn/item.htm?id=927167179313,2025.06.22-08.22,上海,滨港商业中心-雨林之境展(L3),38-128,儿童亲子,,售票中
话剧九人民国知识分子系列作品《对称性破缺》SYMMETRY BREAKING,https://detail.damai.cn/item.htm?id=919975502349,2025.08.16-08.17,广州,广东省友谊剧院,80-580,话剧歌剧,话剧,售票中
郭德纲先生长篇单口相声改编 秦霄贤、杨九郎、朱美吉主演 话剧《卿卿误我》#,https://detail.damai.cn/item.htm?id=908405953175,2025.06.13-06.14,西安,陕西大剧院-歌剧厅,280-1680,话剧歌剧,话剧,售票中
【刘旸教主 毛冬推荐】《脱口秀和TA的朋友们》选手吴鼎脱口秀个人新专场【赛博苍蝇】—无锡喜局社,https://detail.damai.cn/item.htm?id=932003896729,2025.06.27 周五 19:30,无锡,喜局CLUB,84-120,曲苑杂坛,其他,售票中
东野圭吾悬疑舞台剧《回廊亭杀人事件》,https://detail.damai.cn/item.htm?id=923717348734,2025.08.02 周六,兰州,甘肃大剧院,80-870,话剧歌剧,话剧,售票中
刘昊然、周显欣、阿木古郎领衔主演 中国煤矿文工团 话剧《温暖的味道》,https://detail.damai.cn/item.htm?id=912198541892,2025.07.04-07.06,深圳,光明文化艺术中心 演艺中心·大剧场,80-1080,话剧歌剧,话剧,售票中
WetMen·俄罗斯型男水舞剧《雨中》,https://detail.damai.cn/item.htm?id=935627701548,2025.07.20 周日 20:00,重庆,施光南大剧院,180-980,话剧歌剧,音乐剧,售票中
声影鎏金 情缘芳华 港台风怀旧情影视金曲演唱会,https://detail.damai.cn/item.htm?id=932563440959,2025.08.02 周六 19:30,重庆,重庆国泰艺术中心大剧场,60-280,演唱会,其他,售票中
开心麻花爆笑客厅喜剧 《空降未婚妻》,https://detail.damai.cn/item.htm?id=908619951970,2025.06.13-06.29,南京,南京兜兜米新空间,88-358,话剧歌剧,话剧,售票中
苏见信「尽兴而活」2025巡回演唱会-广州站,https://detail.damai.cn/item.htm?id=902888591648,2025.06.14 周六 19:00,广州,宝能广州国际体育演艺中心,480-1280,演唱会,其他,售票中
【KPOP2015音乐节&YG专场】亚洲巡回演出南昌站,https://detail.damai.cn/item.htm?id=930704391630,2025.07.19 周六 14:00,南昌,黑铁现场展演中心,88-188,演唱会,livehouse,售票中
【6.21】罗大佑作品合唱演唱会——穿梭光阴的歌,https://detail.damai.cn/item.htm?id=930071583381,2025.06.21 周六 19:00,哈尔滨,哈尔滨音乐厅,50-888,音乐会,其他,售票中
开心麻花五星爆笑舞台剧《瞎画艺术家》｜哈尔滨,https://detail.damai.cn/item.htm?id=909685892568,2025.06.13-06.14,哈尔滨,哈尔滨国际会展体育中心环球剧场,100-1020,话剧歌剧,话剧,售票中
房东的猫「世界/青年」2025巡回演唱会-济南站,https://detail.damai.cn/item.htm?id=897937034059,2025.06.21 周六 19:00,济南,济南奥林匹克体育中心体育馆,380-1080,演唱会,其他,售票中
2025歌剧节：国家大剧院原创中国史诗歌剧《长征》,https://detail.damai.cn/item.htm?id=924036804206,2025.07.01-07.06,北京,国家大剧院-歌剧院,100-880,话剧歌剧,音乐剧,售票中
【重磅剧目】《五月MAY B》阿那亚戏剧节特邀剧目,https://detail.damai.cn/item.htm?id=913214197947,2025.06.27-06.29,秦皇岛,九期剧场,280-680,话剧歌剧,音乐剧,售票中
「UNLOCKING」 SHERMAN钟舒漫2025 巡回音乐会-广州站 ,https://detail.damai.cn/item.htm?id=920935761314,2025.06.28 周六 20:00,广州,音乐唐人馆,188-468,演唱会,其他,售票中
曹云金《携手同行》听云轩相声专场-西安站,https://detail.damai.cn/item.htm?id=922940197719,2025.06.13 周五 19:30,西安,西安索菲特人民大厦大剧院,100-580,曲苑杂坛,其他,售票中
英文原版音乐剧《剧院魅影》杭州站,https://detail.damai.cn/item.htm?id=904609049394,2025.12.09-12.14,杭州,杭州大剧院(歌剧院),280-1480,话剧歌剧,音乐剧,售票中
亚洲大型全男班现代舞秀《无名之辈》西安站,https://detail.damai.cn/item.htm?id=924280709193,2025.08.09-08.10,西安,西演SPACE·易俗大剧院,126-880,话剧歌剧,音乐剧,售票中
YuAN寻迹闲游·三店联动打卡活动礼包,https://detail.damai.cn/item.htm?id=927894529753,2025.05.23-06.23,杭州,东巢碾米厂当代艺术中心,0.1-58,展览休闲,特色体验,售票中
杨丽萍导演舞台剧《平潭映象》,https://detail.damai.cn/item.htm?id=928372980260,2025.08.23-08.24,杭州,杭州临平大剧院,180-880,话剧歌剧,音乐剧,售票中
浪漫琴缘——郎朗钢琴独奏音乐会,https://detail.damai.cn/item.htm?id=920415794121,2025.07.18 周五 19:30,长沙,长沙音乐厅湘江大厅,480-2280,音乐会,其他,售票中
【8折早鸟】冰雪奇缘—经典动漫电影大型交响演唱会,https://detail.damai.cn/item.htm?id=933448683135,2025.08.15 周五 19:30,北京,北京音乐厅,144-580,音乐会,其他,售票中
老舍经典话剧《茶馆》专属版,https://detail.damai.cn/item.htm?id=925722866382,2025.12.19-12.21,西安,西安人民剧院,60-580,话剧歌剧,话剧,售票中
自营-舞剧《永不消逝的电波》,https://detail.damai.cn/item.htm?id=921063783779,2025.06.20-06.22,呼和浩特,内蒙古乌兰恰特,180-880,话剧歌剧,音乐剧,售票中
江西文演·陆川导演作品舞剧《天工开物》,https://detail.damai.cn/item.htm?id=913832471277,2025.06.20-06.22,北京,中央歌剧院,180-1500,话剧歌剧,音乐剧,售票中
2025姜育恒永远演唱会-宁波站,https://detail.damai.cn/item.htm?id=902542747705,2025.06.21 周六 19:30,宁波,宁波奥体中心体育馆,380-780,演唱会,其他,售票中
大剧场-舞剧《永不消逝的电波》,https://detail.damai.cn/item.htm?id=921777008368,2025.10.17-10.19,太原,山西大剧院大剧场,180-880,话剧歌剧,音乐剧,售票中
2025上海夏季音乐节 上海医药邀您共创未来《交响诗：王菀之与上海交响乐团》,https://detail.damai.cn/item.htm?id=925837358768,2025.07.08 周二 19:30,上海,上海西岸大剧院-大剧场,200-1200,音乐会,其他,售票中
亚洲大型全男班现代舞秀《无名之辈》杭州站,https://detail.damai.cn/item.htm?id=914955796996,2025.06.19-07.31,杭州,大船剧院,126-880,话剧歌剧,音乐剧,售票中
沉浸式环境互动戏剧《老酒馆》,https://detail.damai.cn/item.htm?id=924580590505,2025.06.14-06.22,大连,东关街28号院(大连老酒馆),199-299,话剧歌剧,话剧,售票中
曹禺经典巨作话剧《雷雨》-“纪念曹禺诞辰115周年”,https://detail.damai.cn/item.htm?id=926832584287,2025.12.13 周六,深圳,华夏艺术中心,180-680,话剧歌剧,话剧,售票中
6月29日·黑灯爆火主打秀——福州站,https://detail.damai.cn/item.htm?id=921890120697,2025.06.29 周日 19:30,福州,福建会堂,180-480,曲苑杂坛,其他,售票中
热血喜剧《显微镜下的大明之丝绢案》,https://detail.damai.cn/item.htm?id=908278273230,2025.06.13-07.20,北京,繁星戏剧村贰剧场,99-320,话剧歌剧,话剧,售票中
谢君豪、王菀之主演话剧《Skylight天色》,https://detail.damai.cn/item.htm?id=920794878654,2025.08.29-08.30,深圳,深圳滨海艺术中心-歌剧厅,180-680,话剧歌剧,话剧,售票中
但丁巨著·意大利音乐剧《神曲》,https://detail.damai.cn/item.htm?id=929046383926,2025.08.22-08.24,深圳,深圳滨海艺术中心-歌剧厅,280-980,话剧歌剧,音乐剧,售票中
大型原创滑稽戏《七十二家房客》（免费接驳车）,https://detail.damai.cn/item.htm?id=925261588201,2025.08.09-08.10,上海,九棵树未来艺术中心-大剧场,280-880,曲苑杂坛,戏曲,售票中
【限时早鸟75折】厦门爱歌室内合唱团-情人节专场音乐会『万物有声』巡演长沙站,https://detail.damai.cn/item.htm?id=931646981983,2025.08.29 周五 19:30,长沙,长沙音乐厅湘江大厅,75-680,音乐会,其他,售票中
亚洲大型全男班舞蹈秀《无名之辈》,https://detail.damai.cn/item.htm?id=917079439745,2025.06.18-07.27,南京,南京文化艺术中心大剧院,180-880,舞蹈芭蕾,舞蹈,售票中
倒带2004·青春园游演唱会——一键回到华语乐坛黄金年代（昆明站）,https://detail.damai.cn/item.htm?id=923662626021,2025.07.26 周六 20:00,昆明,MODERNSKY LAB(昆明店),98-360,演唱会,其他,售票中
原创沉浸式悬疑喜剧音乐剧《珍珑》,https://detail.damai.cn/item.htm?id=915073792324,2025.06.13-08.10,上海,珍珑剧场,266-449,话剧歌剧,话剧,售票中
2025胡海泉【流浪者食堂】演唱会-河源站,https://detail.damai.cn/item.htm?id=918506142799,2025.07.19 周六 19:30,河源,桃花水母大剧院,180-980,演唱会,其他,售票中
7.26「KPOPBOOM合肥站」BIGBANG专场｜千人KPOP派对,https://detail.damai.cn/item.htm?id=930471329270,2025.07.26 周六 20:00,合肥,合肥九莱福,88-188,演唱会,livehouse,售票中
WE' LL ROCK YOU! 法国音乐剧明星夏日摇滚音乐会 成都站,https://detail.damai.cn/item.htm?id=928517637099,2025.08.02 周六 19:30,成都,成都麓湖水上剧场,380-680,演唱会,livehouse,售票中
夏韶声 Last Summer 演唱会,https://detail.damai.cn/item.htm?id=931590268706,2025.08.02-08.03,中国香港,香港体育馆,480-980,演唱会,其他,售票中
「海宇山·风和月」刘兆宇&阿YueYue2025巡演--北京站,https://detail.damai.cn/item.htm?id=924701424307,2025.07.12 周六 20:00,北京,MAO Livehouse北京(五棵松店),128-288,演唱会,livehouse,售票中
开心麻花经典爆笑大戏《乌龙山伯爵》,https://detail.damai.cn/item.htm?id=921431262244,2025.06.28 周六,青岛,青岛城阳开心麻花大剧院,80-880,话剧歌剧,话剧,售票中
曹云金《携手同行》听云轩相声专场-宁波站,https://detail.damai.cn/item.htm?id=930513832053,2025.07.06 周日 19:30,宁波,宁波文化广场大剧院,100-580,曲苑杂坛,其他,售票中
step.jad依加「Nightstep夜奔！」2025巡演沈阳站,https://detail.damai.cn/item.htm?id=915465952997,2025.07.27 周日 20:00,沈阳,沈阳·原料库VAST FACTORY(红梅店),288-388,演唱会,livehouse,售票中
粤语栋笃笑｜豪dee粤语脱口秀专场《穷人有银用》｜街坊喜剧,https://detail.damai.cn/item.htm?id=933861442403,2025.06.21 周六,广州,纯粹脱口秀club,150-200,曲苑杂坛,其他,售票中
泱泱国风·舞动经典：原创悬疑感舞剧《大名狄公》,https://detail.damai.cn/item.htm?id=927628035691,2025.08.23-08.24,北京,国家大剧院-歌剧院,80-580,话剧歌剧,音乐剧,售票中
齐豫 风采依旧．在上海演唱会 FOREVER SPLENDOR LIVE CONCERT,https://detail.damai.cn/item.htm?id=904165910243,2025.08.23 周六 19:00,上海,上海静安体育中心-体育馆,480-1480,演唱会,其他,售票中
2025七夕情人节“跨越银河的爱恋”TOP情歌演唱会|此情不渝，星月可鉴,https://detail.damai.cn/item.htm?id=937394265607,2025.08.29 周五 20:00,福州,MoliLive茉莉空间,88-520,演唱会,其他,售票中
2025云飞-「草原飞来的歌」 巡回演唱会,https://detail.damai.cn/item.htm?id=919132549531,2025.07.26 周六 19:00,南京,南京人民大会堂,280-1088,音乐会,其他,售票中
赵紫骅【一滴泪的时间】-北京站,https://detail.damai.cn/item.htm?id=917039495021,2025.06.29 周日 20:00,北京,本土王牌LIVE,188-328,演唱会,livehouse,售票中
6月13日 昆明 黑屋乐队「爱围绕在你左右」巡演,https://detail.damai.cn/item.htm?id=924186245725,2025.06.13 周五 20:00,昆明,MODERNSKY LAB(昆明店),100-150,演唱会,livehouse,售票中
「PARTY CN」 HIPHOP音乐节 青岛站#开圈#说唱#派对show,https://detail.damai.cn/item.htm?id=921327230398,2025.07.25 周五 20:00,青岛,Downtown Live,69-319,演唱会,livehouse,售票中
全男班现代舞秀《无名之辈》-北京站,https://detail.damai.cn/item.htm?id=914687285140,2025.06.24-07.16,北京,朝阳剧场,126-880,话剧歌剧,音乐剧,售票中
江辰“记忆诊室”2025巡演 青岛站,https://detail.damai.cn/item.htm?id=914926924912,2025.08.17 周日 19:30,青岛,Downtown Live,99-432,演唱会,livehouse,售票中
永彬Ryan.B「歌火人不火」2025巡演 武汉站,https://detail.damai.cn/item.htm?id=925793906188,2025.09.20 周六 20:00,武汉,MAO Livehouse武汉,159-388,演唱会,livehouse,售票中
NewDad 2025巡演 成都场,https://detail.damai.cn/item.htm?id=935996268862,2025.07.18 周五 20:30,成都,MAO Livehouse成都,180-200,演唱会,livehouse,售票中
倒带2004·青春园游演唱会——一键回到华语乐坛黄金年代（宁波站）,https://detail.damai.cn/item.htm?id=923120402318,2025.07.19 周六 20:00,宁波,宁波灯塔音乐现场(U-park店),98-390,演唱会,其他,售票中
【重磅剧目】《古典爱情》阿那亚戏剧节特邀剧目,https://detail.damai.cn/item.htm?id=913169837717,2025.06.20-06.23,秦皇岛,阿那亚A剧场,280-880,话剧歌剧,话剧,售票中
何广智领衔·樂式贩卖机-赤峰站,https://detail.damai.cn/item.htm?id=930015817682,2025.06.28 周六 15:00,赤峰,赤峰国际会展中心大剧院,180-480,曲苑杂坛,其他,售票中
中文原创音乐剧《海雾》 The Musical: Mist Makers,https://detail.damai.cn/item.htm?id=915726590467,2025.06.13-08.03,上海,亚洲大厦·星空间黑匣子,299-399,话剧歌剧,音乐剧,售票中
沉浸式互动悬疑话剧《消失的X》,https://detail.damai.cn/item.htm?id=927330609078,2025.07.19 周六 19:30,常州,常州工人文化宫剧场,9.9-189,话剧歌剧,话剧,售票中
永彬Ryan.B「歌火人不火」2025巡演 郑州站,https://detail.damai.cn/item.htm?id=926800264219,2025.09.19 周五 20:00,郑州,郑州大剧院 橙空间,159-388,演唱会,livehouse,售票中
感恩-叶丽仪2025巡回演唱会广州站,https://detail.damai.cn/item.htm?id=914961786236,2025.06.28 周六 19:00,广州,广州亚运城综合体育馆,380-2999,演唱会,其他,售票中
Supper Moment「谢谢你啊！世界」巡演-杭州站,https://detail.damai.cn/item.htm?id=917579070492,2025.06.14 周六 20:00,杭州,MAO Livehouse杭州,220-260,演唱会,livehouse,售票中
